id	higherClassification	bed	catalogNumber	modified	formation	genus	occurrenceRemarks	coordinatePrecision	sex	dateIdentified	taxonRank	maximumDepthInMeters	otherCatalogNumbers	subgenus	county	typeStatus	locality	stateProvince	recordNumber	identifiedBy	collectionCode	continent	lifeStage	preparations	phylum	kingdom	decimalLatitude	scientificNameAuthorship	decimalLongitude	group	type	family	maximumElevationInMeters	recordedBy	countryCode	country	references	waterBody	informationWithheld	minimumElevationInMeters	class	order	individualCount	language	nomenclaturalStatus	identificationRemarks	verbatimEventDate	fieldNotes	institutionCode	eventDate	member	basisOfRecord	scientificName	minimumDepthInMeters
ark:87286/B2/a874f7a9-96bd-45af-a44c-b4db02a4adea	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015207	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Wakulla County; in [wet] mud of shallow drainage ditch near road to St. Marks Refuge and lighthouse (rte 59), 0.9 mi S of hiway 98 and E of St. Marks River.		57084		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82095				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1958-06-18		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/389480ba-5edd-4dca-b4da-efb35851f6ae	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015208	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Franklin County		8332		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82096				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1985-06-21		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/cc1284ac-2b3d-46fc-86e8-d5e897809f7f	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015209	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Franklin County		11515		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82097				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1988-06-23		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/7ba68f4a-775e-4650-ae04-f56ea5a301ad	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015210	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Franklin County		9419		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82098				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1986-05-15		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/66254d3d-fb16-43f1-b1de-5b837035d851	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015211	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Franklin County		11563		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82099				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1988-07-05		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/0530be83-16ba-44ea-8869-83f6fc144769	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015212	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Franklin County		2227		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		P. L. Redfearn, Jr.	US	UNITED STATES	http://www.morphbank.net/82100				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1957-06-06		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/5040260e-6d2b-4416-9302-eaabbe26eede	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015213	2009-06-17 16:18:16.0		Justicia	Corollas bright purple.		Undetermined		Species					Nontype	Florida; Franklin County		2415		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		Robert Kral	US	UNITED STATES	http://www.morphbank.net/82101				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1956-05-24		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/2f72a63c-2575-4944-bc0a-1ddd06c4cebd	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015214	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Franklin County		3035		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		J. B. Nelson	US	UNITED STATES	http://www.morphbank.net/82102				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1983-09-29		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/03ccb6e2-7397-4b60-a3e0-853af6b387a1	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015215	2009-06-17 16:18:16.0		Justicia	well past flowering.		Undetermined		Species					Nontype	Florida; Franklin County		3033		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		J. B. Nelson	US	UNITED STATES	http://www.morphbank.net/82103				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1983-09-29		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/dcbd9e07-d436-43be-9480-74886cbf4c7a	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015216	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Franklin County		82404		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		Angus Gholson, Wilson Baker	US	UNITED STATES	http://www.morphbank.net/82104				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1987-06-06		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/818234e6-267d-4495-96c4-745d418bbe50	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015217	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Franklin County		11571		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82105				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1988-07-05		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/fc68b3e3-154f-4317-8708-0150b7256464	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015218	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Franklin County		11583		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82106				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1988-07-05		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/31a591f9-9e5a-4900-872c-05937aa8572c	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015219	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Franklin County		11551		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82107				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1988-07-05		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/75110d98-f28d-4ed1-a0a5-68fabb13ba54	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015220	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Franklin County		11541		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82108				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1988-06-30		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/fc51f8c3-c559-4060-9844-d360fd7fbb75	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015221	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Franklin County		11621		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82109				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1988-07-14		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/2a8699ad-5627-42a1-884e-dde737e10690	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015222	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Franklin County		11537		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82110				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1988-06-30		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/c26aa16e-8f70-4c0f-8737-ba6e8b9cc5cb	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015223	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Franklin County		4443		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82111				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1977-05-18		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/42cb3412-84d1-42cb-a0a8-27a82e386dc6	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015224	2009-06-17 16:18:16.0		Justicia	well past flowering.		Undetermined		Species					Nontype	Florida; Franklin County		2935		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		J. B. Nelson	US	UNITED STATES	http://www.morphbank.net/82112				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1983-09-14		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/748615fd-f14a-4996-97a2-1185b283358d	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015225	2009-06-17 16:18:16.0		Justicia	Leaves narrowly linear, thick.		Undetermined		Species					Nontype	Florida; Franklin County		9700		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		A. Gholson Jr., S. B. Jones, Nancy Coile, Lynn Hill, S. W. Leonard, Wilson Baker	US	UNITED STATES	http://www.morphbank.net/82113				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1982-05-12		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/7fdfda67-9a33-4ebc-8256-9b7948603320	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015226	2009-06-17 16:18:16.0		Justicia	large clump with ca. 50 flowering stems, younger (non-flowering stems with very broad leaves).		Undetermined		Species					Nontype	Florida; Franklin County		11430		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82114				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1988-06-07		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/66747243-b0d8-4659-8c2f-851fa949ac94	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia crassifolia		000015227	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Franklin County		80705		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) Chapman ex Small			PreservedSpecimen	Acanthaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82115				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1983-05-18		PreservedSpecimen	Justicia crassifolia	
ark:87286/B2/40327543-cd11-4f39-97ed-e0065c86200e	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. lanceolata		000015228	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Wakulla County; grassy hiking trail in wet flatwoods N of Tram Rd (ca. 0.9 mi E of Rte 59) at St. Marks National Wildlife Refuge, ca. 5 air mi SE of Newport.		15439		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) R.W. Long			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82116				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1995-04-25		PreservedSpecimen	Justicia ovata var. lanceolata	
ark:87286/B2/c0e20653-0862-4c8d-bcfb-4bfa8f53256b	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. lanceolata		000015229	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Jackson County; Floodplain woodland, [along] the Apalachicola River, W of Chattahoochee.		59590		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) R.W. Long			PreservedSpecimen	Acanthaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82117				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1960-05-31		PreservedSpecimen	Justicia ovata var. lanceolata	
ark:87286/B2/90d63073-5db0-416e-a30e-1d6869a2ae71	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. lanceolata		000015230	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Gulf County; near old road to Iola, edge of wet flatwoods between Dead Lake and Apalachicola River.		11660		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) R.W. Long			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82118				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1988-07-21		PreservedSpecimen	Justicia ovata var. lanceolata	
ark:87286/B2/111794b7-cad3-4f64-a975-ee79fed17d29	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. lanceolata		000015231	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Washington County; Holmes Creek floodplain at Shell Landing at terminus of C-284A (SW of Miller Ferry).		12967		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) R.W. Long			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82119				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1990-06-22		PreservedSpecimen	Justicia ovata var. lanceolata	
ark:87286/B2/f8f9e97d-4403-40d9-b31e-6e302224706e	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. lanceolata		000015232	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Franklin County; woodland at edge of Apalachicola River (some plants in the water), just N of old fort site at Ft. Gadsden State Park, W of rte 65.		7147		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) R.W. Long			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82120				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1984-05-08		PreservedSpecimen	Justicia ovata var. lanceolata	
ark:87286/B2/137b0c70-ab24-4c69-b4c3-efdaa587d730	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. lanceolata		000015233	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Franklin County; open low areas of wooded floodplain of East River at Gardner Landing, 2.7 mi drive SW of rte 65 and ca. 6 air mi N of Apalachicola.		7727		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) R.W. Long			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82121				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1984-10-15		PreservedSpecimen	Justicia ovata var. lanceolata	
ark:87286/B2/6a8d3098-69e3-4b64-8674-7771e9eaa080	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. lanceolata		000015234	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Franklin County; backside of large sandbar on left bank of Apalachicola River; ca. 0.5 mi upstream from The Pinhook; ca. 4 air mi NNW of town of Apalachicola.		8226		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) R.W. Long			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82122				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1985-06-06		PreservedSpecimen	Justicia ovata var. lanceolata	
ark:87286/B2/85d89be1-8910-4aa3-9516-0b98d11be0ea	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. lanceolata		000015235	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Franklin County; wooded floodplain of East River Cut-off, ca. 5 air mi N of town of Apalachicola.		8041		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) R.W. Long			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82123				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1985-04-26		PreservedSpecimen	Justicia ovata var. lanceolata	
